metric,scenario,band,roi_a,roi_b,delta_mean,cohens_d,t_p_raw,t_p_fdr,wilcoxon_p_raw,wilcoxon_p_fdr,perm_p_raw,direction,significant,n_subjects
aec,coupon_min_spend,beta,frontal_central,occipital,-0.006675899960100651,-0.12310482681811388,0.7214771926267851,0.9535025142502178,0.5703125,0.9638671875,0.7263681592039801,decrease,False,9
aec,coupon_min_spend,beta,frontal_central,temporal,0.018107689917087555,0.33601694280112715,0.34294340488552005,0.9002264378244902,0.65234375,0.9638671875,0.373134328358209,increase,False,9
aec,coupon_min_spend,beta,central,central,0.021829724311828613,0.4751465482234121,0.1918573947142408,0.7742178615523538,0.203125,0.7109375,0.19402985074626866,increase,False,9
aec,coupon_min_spend,beta,central,parietal,0.005620951298624277,0.10324916577737926,0.7646676646688395,0.9535025142502178,0.8203125,1.0,0.7611940298507462,increase,False,9
aec,coupon_min_spend,beta,central,occipital,0.00597032718360424,0.103631510785257,0.7638270479419674,0.9535025142502178,0.91015625,1.0,0.7661691542288557,increase,False,9
aec,coupon_min_spend,beta,central,temporal,0.013829167932271957,0.5948693281378623,0.11215898255340079,0.5888346584053542,0.1640625,0.6890625,0.15422885572139303,increase,False,9
aec,coupon_min_spend,beta,parietal,parietal,-0.008234238252043724,-0.13951095816603154,0.6865675070069338,0.9535025142502178,0.734375,0.9638671875,0.6766169154228856,decrease,False,9
aec,coupon_min_spend,beta,parietal,occipital,0.03134330362081528,0.3562087119584643,0.3164195952260761,0.9002264378244902,0.42578125,0.9470880681818181,0.36318407960199006,increase,False,9
aec,coupon_min_spend,beta,parietal,temporal,0.0011519169202074409,0.022598312426380465,0.9476126774671426,0.9535025142502178,0.49609375,0.9470880681818181,0.9402985074626866,increase,False,9
aec,coupon_min_spend,beta,occipital,occipital,-0.03371720016002655,-0.2651686748645525,0.449276204699411,0.9535025142502178,0.65234375,0.9638671875,0.4975124378109453,decrease,False,9
aec,coupon_min_spend,beta,occipital,temporal,0.02177845686674118,0.692207681066581,0.0714894547264622,0.5888346584053542,0.09765625,0.6767578125,0.0945273631840796,increase,False,9
aec,coupon_min_spend,beta,temporal,temporal,0.010129435919225216,0.23316152811628743,0.5040761610106083,0.9535025142502178,0.734375,0.9638671875,0.5373134328358209,increase,False,9
aec,coupon_min_spend,gamma,frontal,frontal,0.0030027064494788647,0.05734638478266032,0.8676791664201062,0.9629302470596175,0.91015625,1.0,0.8805970149253731,increase,False,9
aec,coupon_min_spend,gamma,frontal,frontal_central,-0.0027223611250519753,-0.055508347523473764,0.8718756717255163,0.9629302470596175,0.91015625,1.0,0.835820895522388,decrease,False,9
aec,coupon_min_spend,gamma,frontal,central,0.015121059492230415,0.33418556604846733,0.34543116507559984,0.9629302470596175,0.359375,1.0,0.3681592039800995,increase,False,9
aec,coupon_min_spend,gamma,frontal,parietal,0.005601621698588133,0.15590615524920481,0.6524626153511639,0.9629302470596175,0.734375,1.0,0.7014925373134329,increase,False,9
aec,coupon_min_spend,gamma,frontal,occipital,0.021037094295024872,0.30904802466889064,0.380972239231691,0.9629302470596175,0.5703125,1.0,0.35323383084577115,increase,False,9
aec,coupon_min_spend,gamma,frontal,temporal,0.02939518541097641,0.8669908843640713,0.03157004894629018,0.3314855139360469,0.02734375,0.57421875,0.01990049751243781,increase,False,9
aec,coupon_min_spend,gamma,frontal_central,frontal_central,-0.005841634701937437,-0.06327656889142502,0.8541707093420801,0.9629302470596175,0.65234375,1.0,0.8557213930348259,decrease,False,9
aec,coupon_min_spend,gamma,frontal_central,central,0.0232382919639349,0.4154671307451693,0.24787549686622665,0.9629302470596175,0.42578125,1.0,0.21393034825870647,increase,False,9
aec,coupon_min_spend,gamma,frontal_central,parietal,0.00834495760500431,0.19569139886857922,0.5733445909139985,0.9629302470596175,1.0,1.0,0.7313432835820896,increase,False,9
aec,coupon_min_spend,gamma,frontal_central,occipital,-0.020742863416671753,-0.42471621036460244,0.23837599900640785,0.9629302470596175,0.30078125,1.0,0.21393034825870647,decrease,False,9
aec,coupon_min_spend,gamma,frontal_central,temporal,0.00043071515392512083,0.00896642570966555,0.9791989539267263,0.9791989539267263,1.0,1.0,0.9900497512437811,increase,False,9
aec,coupon_min_spend,gamma,central,central,0.013720868155360222,0.14513839166884324,0.6747698691355417,0.9629302470596175,0.8203125,1.0,0.6218905472636815,increase,False,9
aec,coupon_min_spend,gamma,central,parietal,0.013326949439942837,0.36353846739018775,0.3071980056452812,0.9629302470596175,0.49609375,1.0,0.34328358208955223,increase,False,9
aec,coupon_min_spend,gamma,central,occipital,0.03954332694411278,0.9119847990695906,0.025608905899142543,0.3314855139360469,0.0546875,0.57421875,0.04477611940298507,increase,False,9
aec,coupon_min_spend,gamma,central,temporal,0.0019171792082488537,0.03581728969980054,0.9170764257710642,0.9629302470596175,1.0,1.0,0.8955223880597015,increase,False,9
aec,coupon_min_spend,gamma,parietal,parietal,-0.009179904125630856,-0.1399229346663925,0.6857006633794975,0.9629302470596175,0.25,1.0,0.7711442786069652,decrease,False,9
aec,coupon_min_spend,gamma,parietal,occipital,0.006596365012228489,0.18135290336366408,0.6012308181514122,0.9629302470596175,0.65234375,1.0,0.572139303482587,increase,False,9
aec,coupon_min_spend,gamma,parietal,temporal,0.007072338834404945,0.206390529688478,0.5530228577479692,0.9629302470596175,0.91015625,1.0,0.5223880597014925,increase,False,9
aec,coupon_min_spend,gamma,occipital,occipital,-0.022493558004498482,-0.1985848028823503,0.5678072469334206,0.9629302470596175,0.5703125,1.0,0.5970149253731343,decrease,False,9
aec,coupon_min_spend,gamma,occipital,temporal,-0.0035761776380240917,-0.0643824242093943,0.8516571657322839,0.9629302470596175,0.91015625,1.0,0.8656716417910447,decrease,False,9
aec,coupon_min_spend,gamma,temporal,temporal,-0.005775885656476021,-0.10294496323451836,0.7653367693970852,0.9629302470596175,1.0,1.0,0.7412935323383084,decrease,False,9
aec,facet_reset_once,theta,frontal,frontal,0.0740230455994606,0.7221388712040187,0.10462086021431007,0.3138625806429302,0.109375,0.41015625,0.11940298507462686,increase,False,7
aec,facet_reset_once,theta,frontal,frontal_central,0.045209579169750214,0.4443243765739469,0.28429649201144475,0.42307058089594896,0.375,0.6057692307692307,0.26865671641791045,increase,False,7
aec,facet_reset_once,theta,frontal,central,0.05836768075823784,0.3644744515944654,0.37213132273496485,0.4884223610896414,0.8125,0.8980263157894737,0.43781094527363185,increase,False,7
aec,facet_reset_once,theta,frontal,parietal,0.09326964616775513,0.9391794986022255,0.04749322513201373,0.3138625806429302,0.015625,0.328125,0.01990049751243781,increase,False,7
aec,facet_reset_once,theta,frontal,occipital,0.12898513674736023,0.7752502127236619,0.08610849985433768,0.3138625806429302,0.078125,0.41015625,0.03980099502487562,increase,False,7
aec,facet_reset_once,theta,frontal,temporal,0.1009361743927002,0.683189001101321,0.12068416207223336,0.3167959254396126,0.15625,0.41015625,0.13930348258706468,increase,False,7
aec,facet_reset_once,theta,frontal_central,frontal_central,-0.013803140260279179,-0.09281645951995632,0.8141998489233231,0.8141998489233231,0.6875,0.8980263157894737,0.7960199004975125,decrease,False,7
aec,facet_reset_once,theta,frontal_central,central,0.03306625410914421,0.30447890471264427,0.45122416324361236,0.5573945545950506,0.8125,0.8980263157894737,0.572139303482587,increase,False,7
aec,facet_reset_once,theta,frontal_central,parietal,0.05891912430524826,0.8361215632277165,0.06893704225309291,0.3138625806429302,0.15625,0.41015625,0.0845771144278607,increase,False,7
aec,facet_reset_once,theta,frontal_central,occipital,0.023175517097115517,0.1574319465766968,0.6915152633074375,0.7643063436555888,1.0,1.0,0.7014925373134329,increase,False,7
aec,facet_reset_once,theta,frontal_central,temporal,0.05807441845536232,0.4703134946115449,0.2597799107681914,0.4196444712409246,0.296875,0.5667613636363636,0.2736318407960199,increase,False,7
aec,facet_reset_once,theta,central,central,0.060339100658893585,0.4969058140631581,0.2366285373158974,0.4196444712409246,0.296875,0.5667613636363636,0.21890547263681592,increase,False,7
aec,facet_reset_once,theta,central,parietal,0.025324003770947456,0.2004797268175167,0.6148691444771486,0.71734733522334,0.8125,0.8980263157894737,0.6616915422885572,increase,False,7
aec,facet_reset_once,theta,central,occipital,0.027510304003953934,0.120809606370655,0.7600836914089848,0.7980878759794341,0.9375,0.984375,0.7064676616915423,increase,False,7
aec,facet_reset_once,theta,central,temporal,0.0595398023724556,0.4265403091709312,0.30219327206853497,0.42307058089594896,0.375,0.6057692307692307,0.36318407960199006,increase,False,7
aec,facet_reset_once,theta,parietal,parietal,0.08393098413944244,0.7228488345066731,0.10434876032515254,0.3138625806429302,0.21875,0.5104166666666667,0.17412935323383086,increase,False,7
aec,facet_reset_once,theta,parietal,occipital,0.08488833904266357,0.47519773026825507,0.2553838076728717,0.4196444712409246,0.46875,0.65625,0.2736318407960199,increase,False,7
aec,facet_reset_once,theta,parietal,temporal,0.08295568078756332,0.6063155642183423,0.15980035360764333,0.3728674917511678,0.15625,0.41015625,0.19900497512437812,increase,False,7
aec,facet_reset_once,theta,occipital,occipital,0.06837087869644165,0.7882185816242826,0.08211563507921088,0.3138625806429302,0.078125,0.41015625,0.04975124378109453,increase,False,7
aec,facet_reset_once,theta,occipital,temporal,0.11736513674259186,0.49102147888604764,0.24158777319992372,0.4196444712409246,0.46875,0.65625,0.29850746268656714,increase,False,7
aec,facet_reset_once,theta,temporal,temporal,0.13338296115398407,0.7227333731473379,0.10439295530660524,0.3138625806429302,0.109375,0.41015625,0.10945273631840796,increase,False,7
aec,facet_reset_once,alpha,frontal,frontal,0.022423798218369484,0.19028821572606114,0.6325894116091482,0.9421934181344138,1.0,1.0,0.7711442786069652,increase,False,7
aec,facet_reset_once,alpha,frontal,frontal_central,0.02384563721716404,0.2808690421655675,0.485482838597019,0.9421934181344138,0.8125,1.0,0.4925373134328358,increase,False,7
aec,facet_reset_once,alpha,frontal,central,0.02143649384379387,0.19786932952679895,0.6193815875674554,0.9421934181344138,0.8125,1.0,0.6268656716417911,increase,False,7
aec,facet_reset_once,alpha,frontal,parietal,0.02087917923927307,0.16726970350536252,0.6735958929974397,0.9421934181344138,0.6875,1.0,0.945273631840796,increase,False,7
aec,facet_reset_once,alpha,frontal,occipital,0.03635682538151741,0.4753922268460558,0.255210088711325,0.9421934181344138,0.296875,1.0,0.263681592039801,increase,False,7
aec,facet_reset_once,alpha,frontal,temporal,0.037444572895765305,0.6228739135785717,0.1504559433380081,0.9421934181344138,0.15625,1.0,0.16417910447761194,increase,False,7
aec,facet_reset_once,alpha,frontal_central,frontal_central,0.013720154762268066,0.11427505952432612,0.7725973460607872,0.9421934181344138,0.8125,1.0,0.7014925373134329,increase,False,7
aec,facet_reset_once,alpha,frontal_central,central,0.012866780161857605,0.12750259745146528,0.7473488251253431,0.9421934181344138,0.578125,1.0,0.7213930348258707,increase,False,7
aec,facet_reset_once,alpha,frontal_central,parietal,-0.00023142567079048604,-0.0038016235840225023,0.9923010193068599,0.9923010193068599,1.0,1.0,1.0,decrease,False,7
aec,facet_reset_once,alpha,frontal_central,occipital,-0.01682695746421814,-0.20979606955932223,0.5989155002335378,0.9421934181344138,0.8125,1.0,0.5223880597014925,decrease,False,7
aec,facet_reset_once,alpha,frontal_central,temporal,0.04248718172311783,0.9275092599857552,0.049523866445996635,0.9421934181344138,0.078125,1.0,0.06965174129353234,increase,False,7
aec,facet_reset_once,alpha,central,central,-0.032701972872018814,-0.2938924783852365,0.46636800133169765,0.9421934181344138,0.46875,1.0,0.43781094527363185,decrease,False,7
aec,facet_reset_once,alpha,central,parietal,-0.005584463477134705,-0.06687401896848634,0.8653832478184287,0.9421934181344138,0.9375,1.0,0.8606965174129353,decrease,False,7
aec,facet_reset_once,alpha,central,occipital,-0.01230979710817337,-0.13334860142720534,0.7362963234248792,0.9421934181344138,1.0,1.0,0.7562189054726368,decrease,False,7
aec,facet_reset_once,alpha,central,temporal,-0.00572177255526185,-0.06996307947922094,0.8592453352008713,0.9421934181344138,1.0,1.0,0.845771144278607,decrease,False,7
aec,facet_reset_once,alpha,parietal,parietal,0.012246707454323769,0.10258802580340176,0.7951631329278357,0.9421934181344138,1.0,1.0,0.8507462686567164,increase,False,7
aec,facet_reset_once,alpha,parietal,occipital,-0.005837619304656982,-0.05087538567877153,0.8973270648899179,0.9421934181344138,0.46875,1.0,0.9402985074626866,decrease,False,7
aec,facet_reset_once,alpha,parietal,temporal,0.013291816227138042,0.3016006819777498,0.4553063788064917,0.9421934181344138,0.46875,1.0,0.472636815920398,increase,False,7
aec,facet_reset_once,alpha,occipital,occipital,0.040826160460710526,0.5662576804577091,0.18473903586129584,0.9421934181344138,0.15625,1.0,0.1044776119402985,increase,False,7
aec,facet_reset_once,alpha,occipital,temporal,0.04385128617286682,0.6219082466313653,0.15098615562275888,0.9421934181344138,0.296875,1.0,0.17412935323383086,increase,False,7
aec,facet_reset_once,alpha,temporal,temporal,-0.02556605450809002,-0.4557943984809145,0.2732403855200795,0.9421934181344138,0.296875,1.0,0.3283582089552239,decrease,False,7
aec,facet_reset_once,beta,frontal,frontal,0.0022815519478172064,0.055798061324443336,0.8874725515660046,0.9808907148887419,1.0,1.0,0.8756218905472637,increase,False,7
aec,facet_reset_once,beta,frontal,frontal_central,-0.009036228060722351,-0.29194680768151493,0.46918977990703115,0.9774786026324834,0.46875,0.8948863636363636,0.4427860696517413,decrease,False,7
aec,facet_reset_once,beta,frontal,central,-0.01763230375945568,-1.1423138980953405,0.023328576115038167,0.24495004920790076,0.03125,0.328125,0.03482587064676617,decrease,False,7
aec,facet_reset_once,beta,frontal,parietal,0.000697365845553577,0.01481304254270851,0.9700091287097946,0.9879267837132203,1.0,1.0,0.9800995024875622,increase,False,7
aec,facet_reset_once,beta,frontal,occipital,-0.02610887959599495,-0.6223930361601613,0.15071978103580586,0.7912788504379807,0.109375,0.57421875,0.15422885572139303,decrease,False,7
aec,facet_reset_once,beta,frontal,temporal,-0.01812959648668766,-0.7649691484581701,0.08941380309213784,0.625896621644965,0.109375,0.57421875,0.11442786069651742,decrease,False,7
aec,facet_reset_once,beta,frontal_central,frontal_central,-0.009461824782192707,-0.19981755907683735,0.6160120496826915,0.9789535673295764,0.8125,1.0,0.6865671641791045,decrease,False,7
aec,facet_reset_once,beta,frontal_central,central,-0.009392453357577324,-0.41155854068439074,0.3179970430973674,0.8412333707385081,0.46875,0.8948863636363636,0.3383084577114428,decrease,False,7
aec,facet_reset_once,beta,frontal_central,parietal,-0.004491408355534077,-0.10225234865536852,0.795814613061029,0.9789535673295764,1.0,1.0,0.8407960199004975,decrease,False,7
aec,facet_reset_once,beta,frontal_central,occipital,-0.011629899963736534,-0.2866159490395632,0.4769822532236667,0.9774786026324834,0.296875,0.8948863636363636,0.4427860696517413,decrease,False,7
aec,facet_reset_once,beta,frontal_central,temporal,0.00022786643239669502,0.0059616889359171,0.9879267837132203,0.9879267837132203,1.0,1.0,0.9800995024875622,increase,False,7
aec,facet_reset_once,beta,central,central,-0.03536636382341385,-0.40927069470582633,0.32046985551943163,0.8412333707385081,0.375,0.8948863636363636,0.39303482587064675,decrease,False,7
aec,facet_reset_once,beta,central,parietal,0.004727635998278856,0.1098034967150495,0.7812037430195194,0.9789535673295764,0.9375,1.0,0.7960199004975125,increase,False,7
aec,facet_reset_once,beta,central,occipital,-0.024736493825912476,-0.5208774056435962,0.21735551858843866,0.8412333707385081,0.375,0.8948863636363636,0.29850746268656714,decrease,False,7
aec,facet_reset_once,beta,central,temporal,-0.005248439498245716,-0.16047901054573982,0.685940895947074,0.9789535673295764,0.8125,1.0,0.6965174129353234,decrease,False,7
